"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"IS18"	"IS19"	"IS20"	"State"	"MaxFC"	"InitialState"
"HELLS"	"HELLS"	0.0697129736693767	0.528357959774258	-0.0711124333236143	-0.0545274872064638	-0.316485207085631	0.282411268880544	-0.32641666508254	-0.231630269075186	-0.0380116247722779	0.363031320384914	-0.427531453286834	0.114852111166316	0.167455560325264	-0.11936007018297	0.357965315424281	-0.286196806797785	-0.0189823473108988	-0.00987728235887292	-0.296285128233179	1.96762775096478	"S13"	1.96762775096478	"IS20"
"CDC45"	"CDC45"	0.30354774658673	0.0413229382401365	-0.0546070350237735	-0.0887481668376999	-0.141268440537135	-0.126781121078472	-0.178796889189012	-0.0136989394001657	0.0338211208379635	-0.0227314986177976	-0.243016376795344	-0.112069706276735	0.151108887321775	-0.205677678165667	0.195249169751717	-0.212471256011541	0.00207473712453169	0.0884698713315588	-0.162928727897547	1.95310551654219	"S13"	1.95310551654219	"IS20"
"TCF19"	"TCF19"	0.342831832074929	-0.0945464237709548	0.220554337271901	0.0200043959964954	-0.233948227297683	-0.220731261764462	-0.17541008970608	-0.213415126155127	0.0986263343124315	0.112024961285035	-0.264242705719727	0.0228751973807243	0.183787223685395	0.0731193566019762	0.315547809868688	-0.227862681538843	-0.0461965658176928	-0.155771573642152	-0.0748229739563887	1.95072306135614	"S13"	1.95072306135614	"IS20"
"E2F2"	"E2F2"	0.198161756727764	-0.200602032682197	-0.0859687029409305	-0.0331516901465835	-0.0838163752230242	-0.0987968115328952	-0.10630728141503	-0.198308501887954	-0.0789171952828524	0.215827269589509	0.147236719288718	-0.160156374651065	0.303592686685225	-0.174430713203078	0.256435362619098	-0.135996346879718	-0.0540150596128194	-0.174765020820026	-0.15553515868407	1.86016686319203	"S13"	1.86016686319203	"IS20"
"TYMS"	"TYMS"	0.322171606711193	-0.296926298594499	-0.18889086392755	-0.195211112215868	-0.221476738651017	0.0100710537789362	-0.36154808293591	-0.367654478468564	-0.168708458486952	-0.23496570385655	-0.449311276188263	-0.144370479779858	0.729712031087524	-0.238777409388163	1.3212382121698	-0.240546300528995	0.0400911219394535	0.175836889246668	-0.281513235763882	1.76766123593785	"S13"	1.76766123593785	"IS20"
"MYBL2"	"MYBL2"	-0.017912044903141	-0.11266403899777	-0.292626688332547	0.326361906304279	-0.344467034403248	-0.0588782738042313	-0.342780349002335	-0.264508149170541	0.0833064985668328	1.03675484411642	-0.41796388974161	-0.0745849017247879	0.15791973467268	-0.232600791278096	0.866334888648105	-0.238312182916084	-0.0614442523165939	0.004061579488076	-0.205533659058172	1.69249941489683	"S13"	1.69249941489683	"IS20"
"ZWINT"	"ZWINT"	0.329714079748976	-0.338885068894719	0.0701104523424242	-0.0689028938624575	-0.298957876898305	-0.0956085741009579	-0.386599937751107	-0.288773238357987	-0.0052547582855335	-0.0351670663933204	-0.387392176379031	0.01444622982553	0.488596077588237	-0.242825800484021	1.21547176611017	-0.226734283349746	-0.0687397111009223	0.177932855368232	-0.208189805937142	1.68548849008155	"S13"	1.68548849008155	"IS20"
"TK1"	"TK1"	0.13661871457089	-0.373110387034702	-0.324156596035287	-0.0529455361837435	-0.272328306872331	-0.161497562336585	-0.30140155217819	-0.398976300711913	0.0407822889830705	-0.0336449864904276	-0.455222978376176	0.51141203334502	0.726670037559164	-0.396351048837752	0.940841548596397	-0.240026148175645	-0.0266326646744357	0.00548066803507934	-0.376013421264711	1.64742303313335	"S13"	1.64742303313335	"IS20"
"CDT1"	"CDT1"	0.246204118102331	-0.339561790093754	-0.106395078962916	0.166941099477994	-0.300478568894656	0.154190645774915	-0.340176761071325	-0.341350198144403	0.0223201084795316	0.269243001795666	-0.473374528689026	-0.120050285073371	0.398646454718778	-0.140347888578908	0.713508186822375	-0.313220431597163	-0.154543024226791	0.141292612843374	-0.195189172420555	1.61528660100686	"S13"	1.61528660100686	"IS20"
"PCNA"	"PCNA"	0.253331543792901	-0.605405031231211	-0.0045246942302816	-0.0959769869354788	-0.332888049604838	0.154545844897971	-0.295422809313501	-0.0769858004036899	0.0919100481222987	-0.0105392159842647	-0.536286545376237	0.0712200801260487	0.555213041204827	-0.227565090962955	0.401763300247545	-0.397801601339669	-0.0711405861680058	0.266155228002289	-0.143286343073791	1.5808821258478	"S13"	1.5808821258478	"IS20"
"DSCC1"	"DSCC1"	0.0985199719040317	-0.291536866817226	0.268423871295109	0.157023833091243	-0.253880786488176	0.0725635377364574	-0.267543338890768	-0.124791513642543	-0.00121922939940375	0.371190121840935	-0.293354428331049	-0.250840576000669	0.139742298749957	-0.214739130256492	0.543262608276576	-0.163725994565636	-0.117716991571441	0.284835788609725	-0.198555022342433	1.55845660907773	"S13"	1.55845660907773	"IS20"
"AUNIP"	"AUNIP"	0.193243666762698	-0.19261233923452	0.543321394302155	-0.0725594390842522	-0.21196112422126	-0.199963324737038	-0.0666808840271881	-0.0952771119821468	0.0268425718575911	-0.0158795417760138	-0.193813164292092	-0.0721968140852846	0.165416148436572	-0.0194023605050055	1.03111081004725	-0.0290250634416485	-0.0593210647145514	-0.0875232922446249	-0.16793305914355	1.55163493354365	"S13"	1.55163493354365	"IS20"
"ZNF367"	"ZNF367"	0.180871712932074	-0.225332435525051	0.210308851493797	-0.0637080940904428	-0.203901145295559	0.283399264338888	-0.197702098615401	-0.168973467137233	-0.0943370686954452	0.201252273490893	-0.226737251207876	-0.164790200110077	-0.0129235271894498	0.0355748388233057	0.13749454025718	-0.0678702581010602	0.0519601300257253	0.0512792564841347	0.0448064831947047	1.53864233972981	"S13"	1.53864233972981	"IS20"
"MCM4"	"MCM4"	0.0379016386537359	0.0466507145840139	0.894724464494608	0.049187704765394	-0.384473107401772	0.469243421847807	-0.219249289792988	-0.308803345688044	-0.00180017996788066	0.639181965785166	-0.368860853461223	-0.0204767012623179	0.129045235921617	-0.0879051629791743	0.146359741357098	-0.238418701619691	-0.120290636768976	-0.0103746946004105	-0.343913005306698	1.52574496244242	"S13"	1.52574496244242	"IS20"
"CDC6"	"CDC6"	0.151109391535977	-0.255972302470307	0.0258052866887812	-0.0578612435100308	-0.357821994608546	0.446069599567531	-0.144607962448694	-0.189588662313653	-0.0247728277409421	0.50622431497532	-0.143319361398604	-0.230301768116337	0.331895304531619	-0.30061973950936	0.347120382239728	-0.0456044747720836	-0.0988526050595361	0.0142779054406746	-0.292595248381592	1.49193380693912	"S13"	1.49193380693912	"IS20"
"CDCA5"	"CDCA5"	0.162755564853673	-0.230818195014254	0.081673635603884	0.0682439448943068	-0.210251622247263	-0.316893044539795	-0.215680680906733	-0.24062653861604	-0.0110494963677598	0.515009376911972	-0.328302113252954	-0.0356105431542463	0.15480527110684	-0.195916966876222	1.04428271572108	-0.227423725448739	0.0174228477393138	0.195953970743358	-0.18201555412561	1.47559152961453	"S13"	1.47559152961453	"IS20"
"MCM5"	"MCM5"	0.174606602920012	-0.249604085549361	-0.169596548203074	0.031679078541563	-0.383262516009333	0.242795941997546	-0.146143675243088	-0.256831535037381	-0.0822374453717212	-0.16984609962847	-0.368674554522698	-0.0209704624699158	0.603115342020512	-0.060294397103465	0.0197471185133432	-0.259698289129361	0.00632116873617907	0.0660706220210293	-0.00568763105335861	1.47298381384588	"S13"	1.47298381384588	"IS20"
"DNMT1"	"DNMT1"	-0.0367762906116854	0.122631295982041	0.399671211563419	0.0231424910773941	-0.397820521082056	0.126790204542317	-0.298779223813052	-0.229789323567194	-0.0679011094009895	0.344909086523284	-0.425251635398834	0.0327971249866409	0.356547815084307	0.116158381294347	0.790840650605647	-0.329051822593753	0.116544840747877	-0.0878642948333387	-0.246621898304374	1.45052511155223	"S13"	1.45052511155223	"IS20"
"CHAF1A"	"CHAF1A"	0.160372595655497	-0.177450917740356	-0.244338364599533	0.119976723679675	-0.198840710623525	-0.0461541739863324	-0.184229751309716	-0.190654490848706	-0.0719656036068235	0.251422952001114	-0.329632734228956	0.148060820257391	0.364465831203484	0.0489157272854092	0.132682370312512	-0.0322106733826066	0.00999755466699629	-0.104654954796298	-0.282210714018734	1.40608723824166	"S13"	1.40608723824166	"IS20"
"RFC2"	"RFC2"	0.156150603820469	-0.306386460956255	-0.271043035762136	0.209255720824785	-0.439017470331719	0.162436935034509	-0.223547383648391	0.0566857663835799	-0.0762057592441618	0.193544955494261	-0.485399023855859	0.21845809978775	0.356666810056162	-0.100742815251652	0.209904584706612	-0.194167421254942	0.185375274016608	-0.0624175634924673	-0.17887179003869	1.33143578024838	"S13"	1.33143578024838	"IS20"
"UBE2T"	"UBE2T"	0.123136939386759	-0.542521130015541	-0.269373738803102	0.053417464946408	-0.393798271098834	-0.0321685876946148	-0.348142627914106	-0.183880644470874	0.0313840484096178	0.329938979383478	-0.498740434273153	0.213736291280045	0.375742173988878	-0.058801927094234	1.17780969750884	-0.218892260495409	0.0170725073092218	0.297547486776985	-0.329031897568988	1.32107401134372	"S13"	1.32107401134372	"IS20"
"MCM7"	"MCM7"	-0.0228689984323385	0.0331710840610217	0.229083616105499	0.301945113876139	-0.399816639794597	0.368480081468543	-0.509276202456696	-0.036667599886408	-0.00739329925916365	0.176681516449449	-0.514342604811386	-0.198250049418501	0.289824512059491	-0.166163037020756	0.407308646060126	-0.250035842342855	-0.00949240433792609	0.0962978627267668	-0.154881041450318	1.3188962192482	"S13"	1.3188962192482	"IS20"
"MND1"	"MND1"	0.114573064479752	-0.354759581932376	-0.256360407734718	0.0486946950821905	-0.174553743178621	-0.117902701268484	-0.293677201807099	-0.281610603322132	0.237891507306752	-0.135226298308444	-0.356971300024224	0.205997174364704	0.281362969002795	-0.1270426581121	1.08609853848196	-0.180037168543946	-0.111951394833662	0.0414625679594816	-0.337302505576702	1.29043323982693	"S13"	1.29043323982693	"IS20"
"SIVA1"	"SIVA1"	0.61657413546322	-0.822100112595313	-0.649760116202896	0.234203704650147	-0.710224795374231	-0.450381892272222	0.0435786630335924	0.237959841479892	0.168615801735057	0.454503097018091	-1.03782701938154	0.476751537159394	0.548259512712501	-0.0346088902152657	0.61412121993473	-0.0701618548055718	0.147692022069385	-0.0330693402266238	-0.0120554819940861	1.28188998164656	"S13"	1.28188998164656	"IS20"
"FANCA"	"FANCA"	0.273083501633554	0.154310529734943	-0.26563563037985	0.0031865845336278	-0.18133142375379	-0.145224365901553	-0.199963767927407	-0.143724373039853	0.0605736841035919	0.120561563642112	-0.240655986190361	-0.0452605056063855	0.298137213573011	-0.129129155520589	0.54921901960801	0.000180245919272137	-0.0147108350752541	-0.243752037342588	-0.166029674288759	1.26949897924314	"S13"	1.26949897924314	"IS20"
"DUT"	"DUT"	0.0820633408965954	-0.697981502315958	0.146128212409201	0.038576044756744	-0.458659299087237	0.212924931777991	-0.342538174038504	0.286592590872661	0.133373719996057	-0.353244428036009	-0.744013466125811	0.31121244363308	0.415441584321676	0.115814761364801	0.58377178756791	-0.333651350182675	0.15059652535802	0.250424434862897	-0.400164653046559	1.23902743301203	"S13"	1.23902743301203	"IS20"
"TFDP1"	"TFDP1"	0.289406136933969	-0.54076247217886	0.929666320146108	0.341140213804968	-0.620383079062881	0.141556227437452	-0.161302914103144	-0.00183087726085703	0.0717887156189467	0.168317573951434	-0.6690296848096	-0.299241449971427	0.464626226513064	-0.0417545247645452	0.530462534341441	-0.312796293579105	0.0265511664312108	0.135997395667085	-0.318828443170705	1.22140508578862	"S13"	1.22140508578862	"IS20"
"FANCI"	"FANCI"	0.191596104501654	0.0316368701455067	0.16535454669503	0.00119787048618307	-0.216079127122614	0.10948089930326	-0.231290513025206	-0.211282212788019	0.00762146472994283	0.180156392404967	-0.346513155919776	-0.138536869579719	0.132863807803592	0.0156443829537523	1.15357801737799	-0.222724245538835	-0.0780375725605119	-0.0317018659094914	-0.211723080356583	1.21733713764858	"S13"	1.21733713764858	"IS20"
"LYPD5"	"LYPD5"	0.0176323928965228	-0.156757624168111	-0.154523700370927	-0.116422448581077	-0.172504640050453	-0.162740226462692	0.198364409836283	-0.154965376933849	-0.0747139368602446	-0.155664564442575	0.206346702278247	0.209657707020408	0.168212422686902	-0.155409585631039	0.19746868054791	0.311862452460865	0.0881999971784745	-0.162322586873822	-0.158129253379582	1.21617848116594	"S13"	1.21617848116594	"IS20"
"RMI2"	"RMI2"	0.0331829955808914	-0.393970875134595	0.570251452382252	0.179516294040836	-0.248380772815666	0.204720436553676	-0.280640071383127	-0.28569044326567	-0.136430385128162	0.337653667184808	-0.354832817044755	-0.0497289888297016	0.394500830579952	0.0309002207355109	0.307451735934654	-0.29228379494157	-0.0481505211120326	-0.0521005222967514	-0.0189142242293345	1.18506901948706	"S13"	1.18506901948706	"IS20"
"MYO19"	"MYO19"	0.0564722912204018	-0.0422024962502678	0.233827155664234	0.17753434517296	-0.437957303201841	0.103897741027907	-0.193635959838606	-0.0456952056633317	0.00967581931085528	0.0834883238788003	-0.220203972596223	0.115815897195701	0.283508657501056	-0.0864104942603239	0.222495534796394	0.00844229361384743	-0.0542817644155206	-0.116305300572602	0.00294296973909492	1.15958126871787	"S13"	1.15958126871787	"IS20"
"HES4"	"HES4"	0.454607831394561	-0.456838134290381	-0.590456752572225	-0.439675458921417	-0.361901826083197	-0.124073612033536	0.265764150518742	0.347353744802203	0.283136037264916	-0.00737332177102521	-0.282732362832228	0.682996825102078	0.437889291141427	-0.27423717791564	-0.00467396827885545	0.759985621799499	-0.249168547135971	-0.362123117927649	-0.197015848069484	1.1564814745007	"S13"	1.1564814745007	"IS20"
"BRI3BP"	"BRI3BP"	0.130023104167046	-0.247922691815189	0.0934902130259503	-0.0494513141119226	-0.532435306120237	0.337220082663472	0.051091912439609	-0.570078965305554	0.0151002781003721	0.442824925921114	-0.180290316336603	-0.435742941980409	0.584893997024325	-0.166394964471962	0.209667658127846	-0.175120230852168	0.310650989401587	-0.211724984159297	-0.207677357962673	1.12711514382637	"S13"	1.12711514382637	"IS20"
"SVIP"	"SVIP"	0.598104548627332	-0.856168594063032	-0.116828073320916	0.222287299786327	-0.4670161932187	-0.66990465984416	0.247468294664467	0.116454234687556	-0.0464290640941201	0.119046667088162	-0.763222578748221	-0.0947178491159057	0.474959464910517	0.46886135094229	0.293034334482065	0.431437171509246	0.379564003897089	-0.231048259104273	-0.0768330199586619	1.09375575116006	"S13"	1.09375575116006	"IS20"
"SNRNP25"	"SNRNP25"	0.0908417179508309	-0.446151677973531	-0.418926963198933	0.0853158910296736	-0.471210230891017	0.0416023076148542	-0.474154798486558	-0.278234847786374	0.239587455850432	0.310955447151265	-0.486027082752995	0.0748199794064157	0.722521394995505	-0.083606698067561	0.753571998393327	-0.374942793415066	-0.0265131350168608	0.13389858805319	-0.283602648613557	1.06677874460707	"S13"	1.06677874460707	"IS20"
"METRN"	"METRN"	0.563456893832251	-0.223551832550419	-0.434708412633648	-0.0130773950028575	-0.288892651084646	-0.38030271934365	0.197508014109731	-0.246327404758813	0.0362762252618387	0.862356192917695	-0.518900059664946	-0.2905346898651	0.781264600373824	-0.285418656923597	0.31913481051734	0.293524694458127	-0.197975305873892	-0.136581557203849	-0.337936666943504	1.03449270316867	"S13"	1.03449270316867	"IS20"
"GGCT"	"GGCT"	0.0506993876959099	-0.993785221630818	0.552787723710028	0.360524839658349	-0.594497843938922	-0.119136582753787	-0.511369934588222	0.0196867032433583	0.495011398237479	0.272952404284447	-0.896700215274594	-0.168736839227165	0.388748811801818	-0.193103607034784	0.388933412327953	-0.504250948912576	0.220791587771692	0.606262542907149	-0.432087011550815	1.02538719897029	"S13"	1.02538719897029	"IS20"
"GCSH"	"GCSH"	0.16606212303455	-0.798229414148797	-0.305421004983707	0.337835197511615	-0.70443994966085	-0.881081634610463	-0.296227852432312	0.17499769380601	0.545899700756203	0.692264335519381	-0.842850030056709	0.159488832444542	0.522649759980372	-0.00908315834848583	0.519890479357008	-0.331145793160416	0.219309490039623	0.447192146806085	-0.169367111640874	1.01976358009814	"S13"	1.01976358009814	"IS20"
"ASRGL1"	"ASRGL1"	0.269400090538434	0.0741443591652991	-0.369202147964046	-0.118647947258764	-0.38346296533567	-0.0402260996599926	-0.269119936829024	0.275751564647988	-0.217632072786989	0.0665884537403693	-0.234244772526987	-0.381984677461139	0.435549844958462	-0.136713062690938	0.560135112496665	-0.302877324114797	0.314273894672383	-0.118896518990581	0.680557900113134	0.999432294594153	"S13"	0.999432294594153	"IS20"
"NT5DC2"	"NT5DC2"	0.424824120195281	-0.471215602511312	0.0619639159173045	-0.02588833070221	-0.33126645866773	-0.083058129880322	-0.321241126069879	0.0983768474170569	0.177776837004305	0.790684256332731	-0.474153355644176	-0.295470357622628	0.615825652303957	-0.279290835341529	0.548434512726433	-0.179523343777912	-0.0608593967959788	-0.218708149404789	-0.058820323019506	0.987419756347546	"S13"	0.987419756347546	"IS20"
"IER3IP1"	"IER3IP1"	0.866375479724238	-0.82154080871441	-0.155186310032927	0.137640754628241	-0.61186139153686	-0.900901700237531	0.278237446921164	0.267392180112939	0.108122835216805	0.062355932374363	-0.823235160880134	0.0477305360453631	0.72384332105405	-0.041051414978438	0.365886882200655	0.255434791446229	0.153010651913888	-0.100893196095973	0.224893406712075	0.985088445586813	"S13"	0.985088445586813	"IS20"
"CTNNAL1"	"CTNNAL1"	0.337679967098041	-0.307255349320587	0.258207166479074	-0.0126419223010098	-0.282007361116253	0.179532958105438	-0.1907058769239	-0.248503184709361	0.15270466851584	0.0698395273908748	-0.340267925575802	-0.225101924918527	0.101946197986796	-0.0458531829713061	0.318046005622293	0.00295208248951536	-0.00828745509623808	-0.0303541963864321	0.0283167540801356	0.969669569531786	"S13"	0.969669569531786	"IS20"
"RANBP1"	"RANBP1"	0.166405022480094	-1.13450143917463	-0.650253459296552	0.399310994299904	-0.619898575906624	-0.209007720906687	-0.490233656559417	-0.212258447603216	0.549255223447532	0.285848325359957	-1.21999686094873	0.206927712799015	0.544471185657842	-0.21463288634519	0.881364713253532	-0.367553953967625	0.13131254592321	0.621108896746201	-0.392851392757077	0.965463443600353	"S13"	0.965463443600353	"IS20"
"POLD2"	"POLD2"	0.259302777901775	-0.438011508168859	-0.0301115784925042	0.414055247588566	-0.678476983518488	0.0067104944334967	-0.483101754298364	0.01826226642893	0.289174677346893	0.251686377133067	-0.894217534389939	-0.199166736477158	0.42461898745137	-0.0630626676289309	0.462772731743639	-0.272749839798803	0.11496786587985	0.407262340245012	-0.249755349571844	0.954922298982466	"S13"	0.954922298982466	"IS20"
"TEX30"	"TEX30"	-0.0332176444215078	-0.271893146276985	-0.126575923205201	0.245743761660248	-0.258636436258211	-0.0856826581202625	-0.319073528829945	0.330112625926416	0.0982733662706649	0.265014908084533	-0.37896127038064	0.0139595021231922	0.0949154305830197	0.120163422719461	0.371268335605694	-0.0205119987332227	-0.0538411170397604	0.1439146262574	-0.131695012088971	0.947908491005382	"S13"	0.947908491005382	"IS20"
"LSM2"	"LSM2"	0.307821866534268	-1.10219688179248	-0.388767266754334	0.363726536383268	-0.568237189228301	-0.230469708436025	-0.116285149202335	-0.281006018050322	0.229004149026106	0.372540823462189	-0.966710308145044	0.333898396213612	0.62375159658194	0.162696777414854	0.362571479116902	-0.316005341720432	0.0911732708699935	0.319390143599048	-0.311356887984617	0.928628680594063	"S13"	0.928628680594063	"IS20"
"COPRS"	"COPRS"	0.24005948424348	-0.734351372528472	-0.263498261325965	0.390975420344503	-0.583775924693285	-0.057891322645968	-0.277752879679292	0.167105172027956	0.0893699604533976	0.571842989824105	-0.552974172468436	0.135487346047716	0.535590128938762	0.0400028766843479	0.525323473051534	-0.308950092019234	0.130824065410438	0.0104650334249707	-0.34487850007725	0.904436099447286	"S13"	0.904436099447286	"IS20"
"PXMP2"	"PXMP2"	0.448784213186611	-0.583043124931838	0.0439923437338231	0.355089190885278	-0.589164414393425	-0.598088630304766	0.0183845192710018	-0.142667931826973	0.144993691071332	-0.0734508356015534	-0.510675772901607	-0.131397115387763	0.684357925133563	-0.141275396904982	0.463737706279308	-0.276271154369351	0.41613618414498	-0.143162740397802	-0.0507643860189405	0.899795616898716	"S13"	0.899795616898716	"IS20"
"TOMM5"	"TOMM5"	0.343401254948836	-0.640873153212906	-0.661015917570442	-0.061640964475719	-0.542931380707913	-0.510677683224834	0.0108172801827229	-0.282885714267479	0.226149788801742	0.458574386009564	-0.638714024267854	0.1827600990546	0.593014550428432	0.0787689394214868	0.57450480209592	-0.0545062303182311	0.319981918383547	0.137049937927591	-0.15860037860358	0.890230868524603	"S13"	0.890230868524603	"IS20"
"CDK4"	"CDK4"	-0.129091601618611	-0.816292532905421	0.0922789269740185	0.519699510283742	-0.699036914037509	0.0658761730510835	-0.563433780662092	0.126803490172502	0.44114183218435	0.503856970489502	-0.939385370274225	0.130769128350044	0.379552160084401	0.274297755924091	0.519117155075944	-0.407583487807275	0.244597312214393	0.0827732241981908	-0.333902406440937	0.888616790609063	"S13"	0.888616790609063	"IS20"
"TXNL4A"	"TXNL4A"	0.489612900785445	-0.822122386374626	-0.158791278133111	0.209680807928514	-0.737032411977501	-0.0221305556259158	-0.0806553486147431	0.47515232659238	-0.0897987222709315	0.441731685366514	-0.48732096799657	-0.146178680290107	0.842840658242418	-0.0390681697126112	0.563123170040031	-0.103939746664785	-0.0223675853345816	0.119915930655781	-0.121114942813525	0.859720790060054	"S13"	0.859720790060054	"IS20"
"NAA38"	"NAA38"	0.66307480392572	-0.950677946001502	-0.854192349478668	0.0771166101070339	-0.502810451412697	-0.00629654106447922	-0.207693045888179	0.278756154497029	-0.01955408390101	0.0814906957877535	-0.588956652648522	-0.219065124706283	0.824995215315298	-0.114567793736492	0.646520464002402	-0.329933406740822	0.123744447240324	0.13330791284859	0.0322938121348351	0.847254146536797	"S13"	0.847254146536797	"IS20"
"GLRX5"	"GLRX5"	0.374719754876373	-0.960802711722867	-0.492454156877883	0.276730129200846	-0.748632072421064	0.196877005914316	-0.17816719762718	0.0182175148619485	0.0475452931122725	0.500412606811027	-0.271547249554604	0.0207270069932032	0.67077638758883	-0.06614685529676	0.494606020669131	-0.305621428003816	0.251523594303993	-0.156372900559123	-0.132464399806762	0.804346787719737	"S13"	0.804346787719737	"IS20"
"HMGA1"	"HMGA1"	0.329952401322724	-1.19975575867399	0.292729031108463	0.327183824267707	-0.77605081581088	-0.139434687465749	-0.129862908016607	-0.209578167773785	0.483868723892536	0.348306454019104	-1.20774611261453	0.148343370001913	0.435790744828967	-0.0758151486218777	0.474716980184066	0.499385009860125	-0.0819508051748738	0.433872605500279	-0.303580126755743	0.79526736868985	"S13"	0.79526736868985	"IS20"
"RPA3"	"RPA3"	0.295258852326683	-0.935834030509836	-0.557806276917287	0.231925580423341	-0.492429139974602	-0.194460339460718	-0.138253170367608	0.145446810701577	0.125323297942856	0.401590165307408	-0.672435504511261	0.481547610603554	0.319651868629579	-0.142252284346315	0.610517649610033	-0.149883430006916	-0.0362554850947643	0.457458660552789	-0.182004939532769	0.793172319649395	"S13"	0.793172319649395	"IS20"
"FBL"	"FBL"	0.122873567052535	-0.933700478612196	-0.116167241002549	0.595759817130255	-0.747146796897517	0.284427388503152	-0.568895618293962	-0.0544010693516389	0.581318778676801	0.575109078262944	-1.21981870192268	0.0131927117518052	0.459573374875874	-0.0782066514421338	0.467269800359395	-0.759558375908105	0.0394255134115614	0.356687939880946	-0.287603612898099	0.788822818277324	"S13"	0.788822818277324	"IS20"
"ICMT"	"ICMT"	0.384619235553634	-0.548658600185359	-0.0530715560010827	-0.108481868713501	-0.439873531592879	0.172074331431854	0.21998422038123	-0.0957459157736056	0.0725463555160888	0.145058507299608	-0.143243690271599	-0.186272467838332	0.433593987719356	-0.0514677932496177	0.381673156165109	0.162447720286618	0.0533779722205772	-0.21585963712002	-0.2158663052464	0.749301008072869	"S13"	0.749301008072869	"IS20"
"EIF4A1"	"EIF4A1"	0.411082612954754	-0.728820631338732	-0.9000274107791	0.251249833776417	-0.474627003282986	-0.0391155350000782	-0.201348282382224	-0.00913907075194625	0.357979782549735	-0.070373084863374	-0.856702922884521	-0.0100651808474382	0.614436726412609	0.00117010261201507	0.458654308898384	-0.183955508214988	0.0128617138729763	0.136775449463968	-0.220450188545942	0.74314543509698	"S13"	0.74314543509698	"IS20"
"PRPS2"	"PRPS2"	0.0810244150726977	-0.437966089515378	-0.32189274738021	0.511333493531892	-0.506379208277042	0.0903401804543965	-0.351778513214708	-0.415626921886381	0.167401573982503	0.160714821815279	-0.676490021889348	-0.243330033129881	0.348185222672077	-0.0834941125272202	0.298050552185624	-0.301836750606999	0.103863167420009	0.438053441312824	-0.0721045242187278	0.731993616704864	"S13"	0.731993616704864	"IS20"
"NPM3"	"NPM3"	0.189714956660234	-0.779926169976875	-0.278583496948611	0.381438874669989	-0.550681201370304	-0.240482769895463	-0.526972471930578	-0.436998111157415	0.556280324222176	0.375068110342979	-0.870674503733285	0.388984420449666	0.673412288496421	-0.394451295477725	0.582660547974256	-0.410480757283054	-0.0332556533876086	0.310126920806409	-0.421942405760444	0.712754077369571	"S13"	0.712754077369571	"IS20"
"SLC25A39"	"SLC25A39"	0.104785980292461	-0.6900404742999	-0.468358893895932	0.347539304602184	-0.703717695041389	-0.126991585366853	-0.308421773215234	0.180511040009614	0.407239195853624	0.667412533168041	-0.826106364792864	-0.0330662488251357	0.613879995746202	-0.268627205849468	0.546134945137431	-0.179241043044992	0.148932576452955	0.161318312395942	-0.257531593594865	0.698846778425204	"S13"	0.698846778425204	"IS20"
"MRPL11"	"MRPL11"	0.222530260720024	-0.917556082944017	-0.550759199415104	0.371761432717547	-0.70270307893665	-0.0221311580508467	-0.55420068000398	-0.138506637770645	0.461030335379281	0.388704880272395	-0.808187841694066	0.328834420300075	0.505156433601085	-0.0620080249561264	0.58508407337148	-0.496456102030175	0.243101544222339	0.16655070838354	-0.17977779830025	0.664790197221055	"S13"	0.664790197221055	"IS20"
"BAHCC1"	"BAHCC1"	0.0226005521461078	0.365498561001945	0.487244573412315	-0.131642649188894	-0.0634596446065895	0.140952067438515	-0.099778454287434	-0.130720180847035	-0.033438963995366	0.0461024737714586	0.191014047575223	-0.076223573270958	-0.097250737650632	0.0141471699546473	-0.10467900918908	-0.173976322800605	0.0221936767993369	-0.15218163213084	0.0934635130590025	0.655125416273215	"S13"	0.655125416273215	"IS20"
"RPP25"	"RPP25"	0.284849077641872	-0.42358630563977	-0.420373573689073	-0.18992182818077	-0.421935870166699	-0.101785059209222	-0.159023382647103	0.00213312336111369	0.377026063043434	0.196701308628406	-0.457489435151695	0.444260788364445	0.484921253092068	-0.0625779280420237	0.424802740028808	-0.0356634321531504	0.121367157166413	-0.144490148492977	-0.411821396520391	0.594048660012926	"S13"	0.594048660012926	"IS20"
"CCK"	"CCK"	2.03835488686023	-0.170319059666088	-0.167891874369543	-0.178735346099523	-0.18742838338709	-0.0462169241974379	-0.0340505212902308	0.105893956742519	-0.142223745893959	-0.169131437018703	-0.171380899190191	-0.172168034844091	-0.110075121158622	-0.0920222475366703	-0.0859754552763447	0.0872844689916693	-0.18085194888228	0.0186307295288191	-0.0545004226048431	0.257923866167371	"S14"	2.03835488686023	"IS01"
"REG4"	"REG4"	1.76333334712141	-0.340592484233671	-0.521119612238669	-0.653143272803674	-0.306004573768744	-0.0926798855066385	0.70114333860561	0.0786720464812197	-0.367149360236124	-0.53283968709107	-0.346038865456337	-0.620748827007574	0.436439339627619	-0.395880336883751	0.296149268251626	0.113383438622115	-0.233408902679996	-0.100522501288094	1.52595955980459	0.688955070005152	"S14"	1.76333334712141	"IS01"
