"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"IS18"	"State"	"MaxFC"	"InitialState"
"PLLP"	"PLLP"	-0.214648047418507	-0.246123855695665	-0.335198154131306	-0.218008118025259	-0.3344329589401	-0.247633060629931	0.104670307946087	-0.251481115686054	0.315796192371327	0.038905045348606	-0.093288529163737	-0.120179181839793	-0.0295078081305812	-0.240839022934846	0.114295791002687	-0.220803960020483	1.70827557767603	-0.0877213114333712	"S15"	1.70827557767603	"IS17"
"ARL15"	"ARL15"	-0.0877341263331608	-0.40794004392293	-0.275191287970288	-0.47004865321606	0.274860054734012	-0.232155917275669	0.219467254093268	-0.219742348265867	-0.319215960182545	0.539218699474185	-0.257704290037987	-0.171919065864268	-0.10443173157937	-0.2084288492155	0.184684790648674	-0.192815590366748	1.63201972892332	0.0439654027282004	"S15"	1.63201972892332	"IS17"
"LTBP4"	"LTBP4"	-0.390329109113873	-0.1381967065585	-0.0129199498832815	-0.212818189858705	-0.0258409232842283	-0.127224700733637	0.624847344341192	-0.29849175441373	-0.0370720084796309	-0.345755712360688	-0.179211684095729	-0.112924573236625	-0.345497534537377	-0.143729809231187	-0.277879931311728	0.435630757870727	1.62367555375462	-0.130851755504014	"S15"	1.62367555375462	"IS17"
"SLC45A4"	"SLC45A4"	0.291646769020153	-0.237335287543837	-0.219663386336083	-0.206038925065691	-0.00373449124977432	-0.0598429183457271	-0.0816993561867603	-0.165299725614178	-0.163265226800427	0.532312388510515	-0.264432379370119	-0.178038072431306	-0.205843860125551	-0.257133491103264	-0.0723205207093645	-0.165114016130242	1.5923643300649	-0.218677148867793	"S15"	1.5923643300649	"IS17"
"ELN"	"ELN"	0.426230675134136	-0.197467886672617	-0.30045377069838	-0.253358671049483	0.237246434949079	-0.326240786513331	-0.0316332888937478	-0.406643781556541	-0.0969548442603216	-0.297953265394934	0.553103345287134	-0.288356825945518	-0.300564783836927	-0.409241377912725	0.0671483789578915	0.662393494957105	1.40431028567826	-0.135622652505519	"S15"	1.40431028567826	"IS17"
"PRDM16"	"PRDM16"	-0.154811498458919	-0.166658292763817	-0.16244442948281	-0.176018553042333	0.110772350175796	-0.164805742267084	0.175930764713406	-0.165584463557865	-0.162581455572631	-0.144191800778156	-0.164805742267084	-0.089821639915555	-0.168479296836848	-0.157082571785945	0.115469171832343	-0.159223722082903	1.38697789751108	-0.0545783735147038	"S15"	1.38697789751108	"IS17"
"HEY1"	"HEY1"	0.426546299659135	-0.598736743125701	-0.497842974830921	-0.449726655668234	-0.0186576479208647	0.0368096989714512	0.329826289268083	0.240936999695808	-0.238108499313266	0.70329632257597	-0.568188708382488	-0.292434135741121	-0.204866912858527	-0.155903892996347	0.7343061648668	-0.133184431908313	1.37952551843802	-0.0162412038543184	"S15"	1.37952551843802	"IS17"
"AIF1L"	"AIF1L"	-0.3578729923395	-0.375714061971935	-0.275955659930213	-0.255488858129712	0.0649575225606007	-0.257691227356267	0.209361476793574	-0.33396906608532	-0.0171786127319339	-0.0758778230921792	-0.100431001725712	-0.170867898528686	-0.0370265553179515	-0.292659332981702	1.00798321452319	-0.368072594351654	1.37341552799117	-0.136762231992575	"S15"	1.37341552799117	"IS17"
"FGF18"	"FGF18"	-0.209164615505541	-0.139423774474528	-0.146002140371717	-0.185223817741417	0.0694265993177388	-0.170195930942047	-0.0691620182748562	-0.179310286774607	0.0256990122445891	-0.116095084492151	0.188061686009979	-0.151466180475065	-0.21356067969898	-0.0351647990996849	-0.145909240429944	-0.184012775433484	1.34352959766857	-0.0985272719862344	"S15"	1.34352959766857	"IS17"
"KCTD12"	"KCTD12"	-0.275411230429897	0.623153402243031	0.0204986330718928	-0.481972481530787	0.733316171086739	-0.346918037079989	-0.0241702730185667	-0.59449356143303	-0.399037324117664	-0.485325861810457	0.528130045115692	0.0755842973610323	-0.517802727911584	-0.0611566208623663	0.124164407765708	-0.129440532419224	1.32280767962769	-0.389221546844788	"S15"	1.32280767962769	"IS17"
"TMEM178A"	"TMEM178A"	-0.15424667659384	-0.166050248473265	-0.161851759257759	-0.175376358319024	-0.0488282881563026	-0.164204456912639	0.0293121527760868	-0.159732663676729	-0.0902446918393509	-0.0195174233950001	-0.164204456912639	-0.157407469146993	-0.101297075516929	-0.156509464025535	0.16755198848654	-0.158642802444718	1.31235783603543	0.064581065787651	"S15"	1.31235783603543	"IS17"
"ATP13A3"	"ATP13A3"	-0.382820011393271	-0.171985577639572	0.00510882680540265	-0.366605423129416	0.0422888056212704	-0.0134649105459301	0.26706115748537	0.0529444627808395	-0.371429229422735	0.0174740331823111	-0.111425571609031	0.0399155224788659	-0.315615205588701	0.361637551300446	0.235469013789275	-0.182729866613124	1.29661594188061	-0.255780684164772	"S15"	1.29661594188061	"IS17"
"SYNJ2"	"SYNJ2"	0.139723378712118	-0.215281627661747	0.375064012134524	-0.29230222741703	0.188885984570926	-0.18481621558852	0.0678475819145753	-0.251408734260436	-0.325104136250878	0.127806494546848	0.0226555818325809	0.0926761143263547	-0.284849599622008	-0.0837653482817041	0.240965021512024	-0.37326704041037	1.28293682027233	-0.322360890761577	"S15"	1.28293682027233	"IS17"
"PLPP1"	"PLPP1"	-0.225258780802343	-0.421989672818924	-0.651131779996765	-0.664583479705587	0.224500215344203	-0.262991850017233	0.427184018188919	-0.703334854703614	0.645849619495611	0.78675070690097	-0.310561077686081	-0.364056531116748	0.182046529471697	-0.430752770748089	0.819425960896273	-0.343511392584082	1.26903917778281	0.0242793095085778	"S15"	1.26903917778281	"IS17"
"DHH"	"DHH"	0.276524995888955	-0.142017444860961	-0.143867149306513	-0.253611709444722	-0.0177933912305018	-0.005093222055887	-0.169018290740456	-0.26324847622821	-0.0732354955337263	-0.0850248934674517	0.526107387176457	0.0287891570884095	-0.138452603599234	-0.20219978887829	-0.156264898249242	-0.263529458124874	1.2568753027128	-0.197424550202803	"S15"	1.2568753027128	"IS17"
"NUDT4"	"NUDT4"	-0.24452624845087	-0.333227365933263	-0.255947381101843	-0.445765091013419	-0.228311994959433	-0.0661773866276216	0.555530490618784	-0.119738791282641	0.0823506268132862	0.277411350658336	-0.208907328343492	-0.0563522020512394	-0.170908903481832	0.193978534589375	0.209611481344564	0.415777480914115	1.24635412889111	-0.174509321682132	"S15"	1.24635412889111	"IS17"
"CXCL12"	"CXCL12"	-0.335610695429517	-0.549937075633838	-0.48703589906222	-0.406009061439297	-0.021999313255614	-0.150691205149851	0.452289539003166	0.341864252397806	0.0973727039935702	0.541718961770394	-0.460605892799572	-0.00794783574888588	-0.0151645889384761	-0.492541207642595	0.543412305423401	-0.604166748636713	1.24302618598418	-0.0925355991163929	"S15"	1.24302618598418	"IS17"
"JAG1"	"JAG1"	0.0627959789332811	-0.418830496442326	0.153173994685893	-0.447624841794564	-0.431049305863029	-0.229002296672564	0.660100325773661	0.466843644405745	0.00519789015187025	0.551584683361346	0.0713446799708512	0.0615585013060024	-0.329434423458306	-0.0597135129821499	-0.134386759914897	-0.450344959864119	1.23992780173552	-0.270493196825736	"S15"	1.23992780173552	"IS17"
"RSPO3"	"RSPO3"	-0.263632311972661	0.59867004140291	-0.258682289287115	-0.215886098297358	0.131447614454892	-0.214377803871831	-0.168777330811718	-0.256937244105364	-0.207085102579573	-0.242876855103433	0.242478742542631	-0.145296879917581	-0.235465217242539	-0.0792977887004946	-0.200322842888139	-0.271145996204843	1.21160279584352	-0.187280894453485	"S15"	1.21160279584352	"IS17"
"SRP14"	"SRP14"	-0.249178713227552	-0.0780136935201566	-0.267050552792415	-0.165503374982753	0.116032095113345	0.252291334639978	-0.115266463308213	-0.0761146255320591	-0.52708931400601	0.192548768372541	0.107315699230788	-0.0543607958435504	0.265021742319311	-0.217778798770231	0.0507517035222975	-0.563521286320888	1.16130436386296	-0.971121256914316	"S15"	1.16130436386296	"IS17"
"OCIAD2"	"OCIAD2"	-0.547040198010266	-0.0711658153807102	0.197865826413822	-0.292978282671508	-0.264914684158649	0.305883880095207	-0.141860298806401	0.0773079921241207	-0.619698679795873	-0.111349377752285	0.346207190425353	0.386804236443399	0.309757135713825	-0.0168939148412806	-0.294790867554342	-0.587307494357333	1.15991611157172	-0.709221824081597	"S15"	1.15991611157172	"IS17"
"EFNB2"	"EFNB2"	-0.27961604300886	-0.423221155733109	-0.215813861204492	-0.699574710294755	0.449179320832929	-0.0833052139196318	0.314792585965077	0.00792765033427571	-0.264060329193003	0.894581650948416	-0.350226743623868	-0.0942778137945685	-0.286380874231038	0.0848365118662218	0.555112151302663	-0.516074005481065	1.14725487524874	0.0599644039266433	"S15"	1.14725487524874	"IS17"
"CGNL1"	"CGNL1"	0.527214240185109	-0.209523433839855	-0.204225749039858	-0.189706615488283	0.0367369626896512	-0.161814145450799	0.0155184332936664	-0.152056470201696	-0.204398018756467	-0.0874539484751161	-0.134572779510747	-0.163714784300706	-0.211812807024294	-0.197484801333164	-0.0184433377959486	0.983241619799267	1.12431925134899	0.0632423227292944	"S15"	1.12431925134899	"IS17"
"ANXA3"	"ANXA3"	-0.240594315303395	-0.0692712679664068	-0.218690101078803	-0.206858343959763	0.0979321799248076	0.049116421568203	-0.121370393390065	-0.136667162925427	-0.200847773182348	-0.210476885763697	0.270782448498906	0.178925961033713	-0.119551907489815	-0.124415019570491	-0.017491086606603	-0.207612389203113	1.07815313242597	-0.19647075141319	"S15"	1.07815313242597	"IS17"
"PPA1"	"PPA1"	-0.82881946910968	0.235135277964166	-0.172830293740588	-0.489048477989958	0.112921302338531	-0.032922556411473	0.395150707847729	-0.302766676849477	-0.0475011225795481	0.0243655114558265	0.0703012664195039	-0.0942113857395608	0.141337470384008	-0.0965908097130411	0.443158855972538	-0.847124806111926	1.07303035844131	-0.605078453950876	"S15"	1.07303035844131	"IS17"
"JAG2"	"JAG2"	-0.309821726685589	-0.41878237832787	0.115476332850043	-0.614117831604754	0.375828006451832	-0.0203990778172104	0.110603449475439	0.0255588885123307	-0.319444828388722	0.91977424366847	-0.0463211656064455	0.101329863381433	-0.197256705230702	-0.342291269410062	0.0219484839636487	-0.700599498485888	1.07189373465107	-0.0357197461357573	"S15"	1.07189373465107	"IS17"
"VEGFC"	"VEGFC"	0.165472487127787	0.0121740960344088	-0.105252560263626	-0.458209852678684	0.321490440300709	-0.0382371081064386	-0.19307897140373	-0.516025153507094	-0.365686502488671	0.43849462911134	0.913409884964818	0.0577786576382509	-0.267633677597284	-0.132185168066115	-0.246710148703564	-0.629498064602807	1.05888196660399	-0.105837645312758	"S15"	1.05888196660399	"IS17"
"ANK1"	"ANK1"	-0.151291652537714	-0.127658900887698	-0.0641017880598923	-0.0951634597515385	0.057836932878794	-0.112210281084638	-0.00452795219637577	-0.0739390923751993	-0.158884949312066	-0.099196688359939	-0.00144926912337864	-0.0702016537807646	-0.0941521907727644	-0.153511089983255	-0.157753858801888	-0.139568921229576	1.05085962260263	-0.0535090029975908	"S15"	1.05085962260263	"IS17"
"CLDN10"	"CLDN10"	-0.0903920088882019	-0.0973091665074028	-0.0948487577461537	-0.0604116376690922	0.00422375242232356	-0.0962274912918438	-0.0939382730098592	-0.0966821744551644	-0.0949287651335397	-0.0954521213450478	-0.0247890588106961	-0.0922443041523044	-0.0983724222603246	-0.0917180530283711	-0.0942529740919693	-0.0929682371464778	1.03195460251751	-0.0945300722938357	"S15"	1.03195460251751	"IS17"
"ADAMTS6"	"ADAMTS6"	0.0359228410318578	-0.32215521413609	0.312822641922519	-0.31737873240475	0.307414008917526	-0.0911842215507882	-0.213230068380154	-0.36349943735018	-0.374877567212289	0.434211196438914	0.280079092795051	0.19941938583471	-0.113885874788479	-0.0816322979087251	-0.252541758388924	-0.256067001585493	1.03052290706667	-0.176974807293251	"S15"	1.03052290706667	"IS17"
"ALPL"	"ALPL"	-0.336371303658754	-0.227021789062537	-0.267507650104296	-0.222237926188405	0.0734143293528497	-0.126609019846493	0.194249712699689	-0.359778585098925	0.216880165643643	0.0859081869012724	-0.0384258639353153	-0.0913053964117605	-0.173743051285885	-0.206023451582045	0.69711409201354	-0.345958094221519	1.02797974671779	-0.182696474258876	"S15"	1.02797974671779	"IS17"
"MECOM"	"MECOM"	0.241878551582378	0.0494036189572152	-0.124638515521353	-0.474312778459013	0.39074509585615	-0.28716509333271	0.0735548114709588	0.0710311354131956	-0.236253181344897	0.40597155611041	0.03626391899512	-0.16198712803167	-0.228987211364999	-0.170819521735448	0.333374612294842	-0.7925099796258	1.02608807056256	-0.215189698262258	"S15"	1.02608807056256	"IS17"
"SLC14A1"	"SLC14A1"	-0.31293128176413	-0.33687803354634	-0.298230153420824	-0.256174885298542	-0.0572482614561633	-0.153477980573281	0.30534052569337	-0.30588746694471	0.106614934441629	0.189659270220372	-0.266873233173861	-0.215003150435751	-0.0662268988167888	-0.163726512766916	0.93353132704282	-0.321850017179961	1.02079994091284	0.0980934227814408	"S15"	1.02079994091284	"IS17"
"SLC4A4"	"SLC4A4"	-0.119578015250531	-0.128728602669184	-0.0958699571988044	-0.13595856528485	0.0848615861327	-0.127297673353494	0.271547329362506	-0.127899165796315	-0.0521775027078326	-0.011408345918161	-0.0968568607846705	-0.122028384415501	-0.130135165198349	-0.121332215963253	-0.124685618917011	-0.122986062773161	1.01899038506663	-0.125052187305259	"S15"	1.01899038506663	"IS17"
"PIK3C2B"	"PIK3C2B"	0.0900913718820272	-0.151003236015932	0.0792081971564005	-0.386197535646006	0.344031578172501	-0.0983115099805617	0.026335413085295	-0.147600843173665	-0.28326715197186	0.212883280808722	0.0503518376909627	0.0143437772081347	-0.231711105061285	-0.137799598909472	0.225236274509133	-0.300917167545805	1.0183343512178	-0.208920784201321	"S15"	1.0183343512178	"IS17"
"TM6SF1"	"TM6SF1"	-0.355558269957318	0.0830784012363702	0.0144563321847451	-0.202939539214157	-0.227006090142215	-0.192413908813242	-0.186350675365067	-0.23140007309508	0.032499588672207	0.141672070741121	0.329814877706137	-0.267484080462494	-0.0975701342197073	-0.0722799418265141	-0.0378773336074339	-0.166840294923304	1.00558656324708	-0.131423827206119	"S15"	1.00558656324708	"IS17"
"MEDAG"	"MEDAG"	-0.305420658709617	-0.0123332209920767	-0.225382106078517	-0.2828660181587	0.0522520880091754	-0.0535150445333142	-0.104941653651167	-0.259115890181502	-0.0175764177519649	-0.0454246058320967	0.305654698309366	-0.262652218825268	-0.143912078576273	0.20872424191936	-0.291725562522076	0.55954037587931	0.988638873251538	-0.153525113740096	"S15"	0.988638873251538	"IS17"
"THSD7A"	"THSD7A"	0.329312256316551	0.024963050207603	-0.16098341664814	-0.445908950252536	0.618715316393322	-0.216674315847974	0.0122330626400923	-0.485547605953321	-0.144321490534308	0.0757649220670021	0.43189041854549	-0.254556331628663	-0.323815243313306	-0.271009752538761	0.554078484723143	-0.528897629199178	0.982022528573556	-0.133815339465653	"S15"	0.982022528573556	"IS17"
"MPPED2"	"MPPED2"	0.275551765525941	-0.237062660215646	-0.24258927919579	-0.24582979792005	-0.157001796388943	-0.117561813374708	0.0341959442332262	-0.089290128576708	-0.201649237900239	0.838479210925917	-0.190839839647999	-0.0790072401568696	0.000816808111454383	-0.160961684196032	0.113267051121539	-0.232929572362515	0.980654506580169	-0.0975432013573937	"S15"	0.980654506580169	"IS17"
"SLC9A3R2"	"SLC9A3R2"	-0.0510741507545301	-1.00076558811892	-0.423724171392169	-0.279099100676865	-0.0389443875188039	0.139898226703444	0.348614949898831	0.0146732366871686	-0.114857047302211	0.754821258612202	-0.410228073408695	0.174324744109724	0.390981989026683	-0.532313643304698	0.633771641413967	-0.569152312758454	0.977515176725893	-0.195738051352234	"S15"	0.977515176725893	"IS17"
"MMP2"	"MMP2"	0.0402471146513721	-0.703727271917332	0.175292089631432	-0.478424641967743	0.0901716787466182	0.085044205091246	-0.103029406188547	0.51965958560455	-0.276099090394988	0.701737020555379	-0.0911300579723061	-0.0335993063623126	-0.0159865054782668	-0.0534967716436305	-0.50086041886376	-0.0898796460875538	0.971956886304552	-0.081599071023034	"S15"	0.971956886304552	"IS17"
"FBLIM1"	"FBLIM1"	0.0546785044310559	-0.445313878607572	0.218136830153444	-0.369128769866994	0.0806305903729189	-0.0514142398404998	0.691632680107961	0.504790802469835	-0.12908597825375	0.147071465795272	-0.208136869982863	-0.0573332331620762	-0.217965252066468	-0.202481577593403	-0.502661457410833	-0.0302725098714857	0.970443976369274	-0.232970060468903	"S15"	0.970443976369274	"IS17"
"CCDC3"	"CCDC3"	-0.225530051636127	-0.141262644148729	0.188210345165017	-0.30415651769396	0.0714398157595945	-0.0176448489760349	0.681076744343067	-0.42763419837046	-0.226473756622568	0.413749016730318	-0.144360507296934	-0.0655676539302695	0.0702276988800237	0.121750195979767	-0.220662076983463	-0.581212377903516	0.965343658296973	-0.299792707186617	"S15"	0.965343658296973	"IS17"
"JAM2"	"JAM2"	0.0858640937627938	0.709224836685046	-0.222614176025721	-0.595558474351549	0.479478028627799	-0.107531849583825	-0.0288700066270699	-0.675687133045009	-0.31488916836661	-0.273380007908334	0.590919609308312	-0.22879609190182	-0.0499357777719194	-0.0591323563969822	0.732914845420291	-1.085939230912	0.9549050301919	-0.289129825108291	"S15"	0.9549050301919	"IS17"
"ATP1A1"	"ATP1A1"	0.407504548286877	0.113440362566811	0.061345193094051	-0.658797273525802	-0.70445794858595	0.287904041330135	0.0737845238307539	-0.123312889241276	-0.416735089920287	0.417852222876806	0.495649419096044	0.0517720542223342	-0.0259945383758561	0.302006198262178	0.325517738205567	-0.276921586638078	0.953475229981121	-0.163995880930213	"S15"	0.953475229981121	"IS17"
"ADAMTS1"	"ADAMTS1"	-0.455422459239512	-0.234861308348629	0.112939489835556	-0.523980264373009	0.243145726684381	-0.0409695044481336	0.471277261846031	-0.575977845862137	0.0990549460954366	0.281336677364272	0.501866127116647	0.351958955344141	-0.311830209590079	0.206025705967045	0.131833730128999	-0.85020283508963	0.952071312106084	-0.155674004081239	"S15"	0.952071312106084	"IS17"
