"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"State"	"MaxFC"	"InitialState"
"CFD"	"CFD"	-0.607847533006491	1.40077930477653	-0.499797486368258	-0.654397368795832	-0.317132468023511	-0.332583136612063	-0.43851586304914	0.319065944740744	-0.0210740259553047	-0.570071455102735	-0.230962459803377	-0.430335422563532	-0.140046859880178	-0.445342248656897	2.13164901491113	0.179287222571021	0.249535320857379	"S15"	2.13164901491113	"IS15"
"CCL11"	"CCL11"	-0.484751320356785	0.140530495162128	-0.199334194285888	-0.540713968971881	-0.29664315272082	-0.14204137644036	0.109328562406191	0.456005977961527	0.241932018617444	-0.518625002031022	-0.471236428428895	-0.424248778620829	0.353667919062633	-0.259145013950856	2.0355902018772	-0.0923615891825743	0.493536008539018	"S15"	2.0355902018772	"IS15"
"ADH1B"	"ADH1B"	-0.399340942808751	1.45968658360946	-0.429483169294752	-0.420619602354319	-0.254724289686974	-0.42339045155026	-0.372608338356023	-0.169407340391035	-0.379602401044351	-0.400392408874875	-0.241121310675319	-0.355592381781907	0.148751131529918	-0.399503012996579	2.01029013298777	-0.206221447642747	-0.140778132230211	"S15"	2.01029013298777	"IS15"
"STMN2"	"STMN2"	-0.27211420855559	-0.243460763880904	-0.145359410182105	-0.292510348596766	-0.200252052336802	-0.261720600786189	-0.221277570044579	-0.0144671224976279	-0.204287872131198	-0.291129133719414	0.0875671532565711	-0.253721879004836	0.530759304959536	-0.163365286218365	1.83388639546225	0.103274239372533	-0.171122706043847	"S15"	1.83388639546225	"IS15"
"ABCA8"	"ABCA8"	1.00474778207986	1.13066018998953	-0.324036948209241	-0.368741041890945	-0.293826715451099	-0.392543554473039	-0.344929689707511	-0.0315538347149011	-0.327937305521787	-0.35366829727855	-0.370376008321841	-0.0977918256192181	0.128029032064011	-0.364664040661033	1.77294681518763	-0.329021913971686	-0.21412346041482	"S15"	1.77294681518763	"IS15"
"FGFR2"	"FGFR2"	-0.186936926207068	-0.175809611622825	-0.10043407529257	-0.211182182905785	-0.200871631691553	-0.115657713067026	-0.188081438000172	-0.140849142565164	-0.156373600066395	-0.199999793012336	0.470582773763626	0.659249460862331	-0.000317111274567044	-0.187012793466081	1.61021238214408	-0.199307752206065	-0.187621955659781	"S15"	1.61021238214408	"IS15"
"TCF21"	"TCF21"	-0.547185678905545	0.329758625853124	-0.333088350490339	-0.411963912928296	-0.336376930040099	-0.444302248904804	0.0223761781343899	-0.442290775895116	0.360746350205146	-0.231935241872262	-0.481867395021601	-0.275342536244264	0.646861698901275	-0.0598347515239644	1.55478323131418	0.275625457895331	-0.0286029365831102	"S15"	1.55478323131418	"IS15"
"CP"	"CP"	-0.208300780787035	0.532798926108962	-0.224023309179773	-0.235316876553639	-0.196108546552631	-0.0738867848442821	-0.209576091689812	-0.0910402919812385	-0.215378114362433	-0.222856521111129	-0.211649391854922	-0.155524406087669	0.116367441731733	-0.0879101626825422	1.46129801940774	-0.222085391280294	-0.153673516849785	"S15"	1.46129801940774	"IS15"
"EPHA7"	"EPHA7"	-0.108474671190804	-0.204284495163432	-0.242283488518258	-0.254497596555384	-0.175602724898209	-0.242601029132306	-0.226658675789326	0.0775811836260363	0.0024559688751597	-0.241021595348893	-0.228900971015601	-0.230995738637208	0.538146160680304	-0.0996065033951149	1.43254281803313	0.197166146835617	-0.226104949382674	"S15"	1.43254281803313	"IS15"
"PTGDS"	"PTGDS"	-0.52668851606585	1.05749335672975	-0.303964784969363	-0.687224900114313	-0.320659960052006	8.44808881127592e-05	0.153829926527962	0.00344690846953108	-0.0768889200633097	-0.629181533037864	-0.513901983937827	1.17064312900178	-0.425691610610318	-0.0931664040655544	1.42642650465086	0.136048118932033	0.758594662079884	"S15"	1.42642650465086	"IS15"
"APOE"	"APOE"	-0.182869934638955	0.61192818930146	-0.158509083097532	-0.448063365763177	-0.206737483895625	0.364977952130909	0.0061351904961188	0.0528185912469551	-0.365212671219656	-0.367782599232459	-0.493027718498613	1.31238557791936	-0.540824910996144	-0.138133291190375	1.40469715562486	-0.447516353226675	0.66934658492564	"S15"	1.40469715562486	"IS15"
"WNT2B"	"WNT2B"	-0.440626049008612	-0.0913710886275119	-0.341335704151846	-0.453915794666186	-0.27623776372763	-0.266764412036442	-0.186561497215832	0.292359486904013	0.659335916025992	-0.446702295997598	-0.277635541489597	-0.373827238274725	0.894444022503016	0.190019656738929	1.37563754151774	-0.0493712992184686	-0.104556859680745	"S15"	1.37563754151774	"IS15"
"NEGR1"	"NEGR1"	0.00587954356159852	0.37065300910866	-0.349766666017064	-0.451164259729489	-0.359891849531694	-0.468457487038103	-0.372116919672222	0.305112362217504	-0.0548298795945779	-0.525440842589083	-0.157086291908886	-0.464940676719308	0.855510849987119	-0.260737279250027	1.2860244959537	0.453649095767128	-0.238051501833417	"S15"	1.2860244959537	"IS15"
"EDIL3"	"EDIL3"	-0.476463887603773	-0.59151923446938	0.0719851374288618	-0.489439761709407	-0.562435411449971	-0.655589396145921	-0.433384445446908	0.219472304434164	0.0848382373036128	0.122245151196184	0.0596050827171488	-0.338903010249921	1.0876571061889	-0.049121686281477	1.26619120973645	0.60031038507106	-0.39682327860933	"S15"	1.26619120973645	"IS15"
"ADGRL3"	"ADGRL3"	-0.167892647417608	-0.382073571004494	-0.386814778033484	-0.164516114670264	-0.207521923792703	-0.338455240929523	-0.333668923062481	-0.226899736872479	-0.337589538370904	0.0361308874203315	-0.101348769693373	-0.357758687263794	0.368226558317553	0.117034759898002	1.25048070744754	1.07373826368332	-0.3177157027779	"S15"	1.25048070744754	"IS15"
"CRYBG3"	"CRYBG3"	-0.193955796920581	-0.0361271665700953	-0.282536930584331	-0.106300379206448	-0.179829011344304	-0.229827968672987	-0.195269139181624	0.568628618439853	-0.058076180396544	-0.205319649964185	0.166614806014083	-0.263555548616373	0.13474156954935	0.026692554241742	1.24303794346378	-0.0599514215030162	-0.177458201124163	"S15"	1.24303794346378	"IS15"
"NOVA1"	"NOVA1"	-0.271977769302585	0.716807565752128	-0.363654622341504	-0.330353074127331	-0.2281989131687	-0.281139530941949	-0.282325125149135	0.194696640184821	-0.223168784241552	-0.244444108959482	0.304416430434593	-0.140943439196801	-0.163907806196863	-0.287956864856444	1.23735781420314	0.38194049441204	-0.329128834963088	"S15"	1.23735781420314	"IS15"
"LIFR"	"LIFR"	-0.137036031744874	0.23248395551649	-0.231321484549529	-0.295249892130166	-0.214392029656524	-0.255895724360366	-0.299778204875733	0.122257967164679	-0.0280560562380988	-0.12933053985396	-0.334487066483183	-0.104837910569438	0.343647919499643	-0.290275227669477	1.21903390452317	0.0798820171703563	-0.119868409129823	"S15"	1.21903390452317	"IS15"
"LTBP4"	"LTBP4"	0.377026038964336	0.266871001084286	-0.339805962723931	-0.0316425498599082	-0.393550863479099	-0.202237478133722	-0.0904451900882977	0.388968949933217	0.396168753732296	-0.484098827085848	-0.614302654814738	-0.21235874934901	-0.313881262126932	0.0747897042506705	1.20745877590146	0.509463053401073	0.0367224413720171	"S15"	1.20745877590146	"IS15"
"TMEM100"	"TMEM100"	-0.290718732779198	0.642823089841568	-0.224817440693659	-0.155617063884077	-0.208441148955726	-0.218722067634992	-0.0557187291437631	-0.132432287346724	-0.228104016861481	-0.164205216329191	-0.225119502594785	-0.214464088575273	-0.0633721981414438	-0.290836719277891	1.20535375978914	0.103510135145163	-0.0202902238765293	"S15"	1.20535375978914	"IS15"
"IL6ST"	"IL6ST"	-0.230291138175329	0.379876928938738	-0.593881228304848	-0.309122296145694	-0.633712004758014	-0.388824249410977	-0.557345077321356	0.478292403158866	-0.0526785169273005	-0.31520538979894	-0.379397868125418	0.000470766070463783	0.979036953850074	-0.0624347789880222	1.19916810587906	0.19802421356666	-0.315608086280718	"S15"	1.19916810587906	"IS15"
"P2RY14"	"P2RY14"	-0.3557800276169	-0.330400308367744	-0.382634279265121	0.696560298640054	-0.151861352613709	-0.37513571819889	-0.334841694968742	0.0094225842911473	-0.324176046795897	-0.0544632673663711	0.104922661069038	-0.364807723825149	0.0220100156501765	-0.0978738633153084	1.19794057736448	0.0189851823074393	-0.357083781789763	"S15"	1.19794057736448	"IS15"
"A2M"	"A2M"	-0.772488974449592	-0.107657465203978	-0.912649482881352	0.626207299205645	-0.294806039047584	-0.808541588245072	-0.55367281366533	0.0926771513969921	0.0258539238136067	0.694637857484512	0.0633000119837121	-1.1392256342873	0.184205792963655	-0.208631247230554	1.19179246001975	0.519098889263935	-0.70979629145198	"S15"	1.19179246001975	"IS15"
"PCDH19"	"PCDH19"	-0.203870640651613	-0.154223622863188	-0.18762573655923	-0.230312158206336	-0.219067623891119	-0.219546146442213	-0.205118828247439	0.301353353951865	0.204479606615851	-0.218116809551313	-0.1063286723691	-0.209043730951009	0.427996020203177	-0.094380158251926	1.16828215412363	0.0439052073169898	-0.20461772361817	"S15"	1.16828215412363	"IS15"
"PLPP1"	"PLPP1"	0.0421694109632313	0.422055083421201	-0.345968149738039	-0.357239935066153	-0.635480988906524	-0.539597405798285	-0.318566763006103	0.357835176925832	0.225883206777358	-0.553673499937451	-0.0210220687868598	0.122915354159289	0.654037421637188	-0.107570144479239	1.16639895291904	0.295969078976287	-0.0209299893266839	"S15"	1.16639895291904	"IS15"
"GRK5"	"GRK5"	-0.284399122543164	-0.222546292275443	-0.477859305145618	0.554399545910716	-0.119545868612566	-0.331112078649234	-0.439002179320166	-0.0296041844282347	-0.279877986327639	0.019951249363614	-0.121256188397677	-0.451420345166183	0.0940361430871779	-0.241601179055142	1.16273641552779	0.135088270603392	-0.172843345975791	"S15"	1.16273641552779	"IS15"
"TMEM150C"	"TMEM150C"	-0.312682024597506	0.370368612168179	0.00587344774989573	-0.338689862838107	-0.302618108715379	-0.0748716200754499	-0.22043838278515	0.0839419332721106	-0.177364531552194	-0.334531766767731	-0.0564790017516089	-0.171521383975816	0.337121173644261	-0.0596861242033893	1.15276183268705	-0.0705121271047805	-0.246273888971607	"S15"	1.15276183268705	"IS15"
"PLPP3"	"PLPP3"	-0.25628485822528	0.732023713357109	0.0100977485359851	-0.357916124533483	-0.35906937291553	0.103812482890628	-0.284785729052556	-0.589456065296742	-0.32617165907796	-0.0964788995994948	-0.2593702574225	-0.212537823252937	0.328470581455124	-0.337797786182352	1.12848777362636	-0.298166080758982	0.445502352920324	"S15"	1.12848777362636	"IS15"
"TNFSF10"	"TNFSF10"	-0.38561683054873	0.593072269580216	0.383723950823972	-0.506211633474242	-0.556522754107143	-0.193778601873177	0.255867988243032	0.242040546016057	0.206954001701574	-0.605368538927249	-0.185238933575332	-0.228817765322757	-0.0449033743609754	0.0329361987946705	1.12659029848262	0.158952709640052	0.292454445261599	"S15"	1.12659029848262	"IS15"
"MAMDC2"	"MAMDC2"	-0.0725982494042354	0.0649979692297486	-0.172936300954059	-0.198138721234951	-0.0122737967980257	-0.236334118958763	-0.181197144123327	-0.146901503697363	-0.22691644223851	0.169392813910794	0.206982467628514	-0.102780712349425	-0.167264614750319	-0.168994145696044	1.1258872954387	0.235981158893982	-0.220264168687544	"S15"	1.1258872954387	"IS15"
"TMEM132C"	"TMEM132C"	-0.0859918351215526	0.0885550689762179	-0.0924824928336069	-0.0971447633247604	-0.0924018629357573	-0.0926037018674649	-0.0865183157447458	-0.0890255663900156	-0.0889135375732496	-0.0920008131834319	-0.0873742265352956	-0.0881738242822908	0.00344549355126317	-0.086026734405287	1.0660276550538	-0.0916824712693024	-0.0863069517812	"S15"	1.0660276550538	"IS15"
"PTGER2"	"PTGER2"	-0.450246533434386	-0.317872541104744	-0.130017378471933	-0.446273757513234	-0.343489783922575	-0.102074588056562	-0.260011237597999	-0.135825188727748	0.0558442900364536	-0.437913415681879	0.0783434933658	-0.0399122931237801	0.497564673955256	0.164874586006829	1.06427117840585	0.939030464160805	-0.0712823600025685	"S15"	1.06427117840585	"IS15"
"PRKAR2B"	"PRKAR2B"	-0.457904835871503	0.0120945671297847	-0.349019782222903	-0.341690583785892	-0.30260232233848	-0.113281545968595	-0.287442023213594	0.462873663827143	0.00721829887917627	-0.349155648252467	-0.025072531016131	-0.440059136179451	0.631933899988159	0.191989964548575	1.0516079749569	0.290652548237454	-0.270722562735243	"S15"	1.0516079749569	"IS15"
"PAPPA"	"PAPPA"	0.612182808947559	-0.155346769030573	-0.0857352049713782	-0.341046468447846	-0.392283448181527	0.271073006497903	-0.261144573957616	0.229382755722341	-0.213665088313975	-0.391615099190482	-0.466301556302375	0.0630112712510661	0.444134089150644	0.104248243128688	1.00485519756843	0.103038953092056	0.0624173574473504	"S15"	1.00485519756843	"IS15"
"PDE7B"	"PDE7B"	-0.239268288000297	0.310291958729726	-0.249628682215442	-0.112537874787882	-0.257103892729177	-0.199298685061406	-0.212782517051445	0.204584990743759	-0.24739778939628	-0.255987990416984	-0.153779180593854	-0.12853299708749	0.0440689093754013	-0.23936539363666	0.998630590419771	0.348298046826885	-0.00926287128146918	"S15"	0.998630590419771	"IS15"
"FBLN5"	"FBLN5"	0.556227914506862	0.977300955772953	-0.119559358670562	-0.723301178164201	-0.556475500220115	-0.360877183580672	-0.26152235731934	0.180703574282974	0.281934903853726	-0.599423864279456	0.0346145457229855	-0.257013813984379	0.466499154726346	-0.237579579108115	0.981551893048868	0.298073600119504	-0.117670450995405	"S15"	0.981551893048868	"IS15"
"ENPP6"	"ENPP6"	-0.14730130262016	-0.134291839859155	-0.158419594659117	-0.16640591702965	-0.158281478186005	-0.075004120385981	-0.14820314733008	-0.10140298283218	-0.108011210681193	-0.1575944926036	-0.149669295531202	-0.151038981264016	0.111708736244737	-0.147361083992977	0.9683291379913	0.554841883627081	-0.147841087523899	"S15"	0.9683291379913	"IS15"
"CD302"	"CD302"	-0.553213775256066	0.537363736270191	-0.302415706208217	-0.209353329616611	-0.41180860843431	-0.302396678218699	-0.363091435695398	0.141139090494804	-0.0161889536289392	-0.222001019323086	-0.330957904053358	-0.179731854911813	0.541853050722157	-0.200815860159649	0.890811353241992	0.177248070184497	-0.307904686041968	"S15"	0.890811353241992	"IS15"
"P2RY1"	"P2RY1"	-0.0950442749234358	0.49845606354806	-0.153439775368202	-0.25141240154041	-0.259904518693888	-0.144100812427953	-0.163240520702086	0.26502621779188	-0.0796943313855171	-0.258776460887057	-0.214757731574505	-0.185193127375706	0.379845377131397	-0.0631952059553357	0.856630625427358	-0.246191533993581	-0.170021430852866	"S15"	0.856630625427358	"IS15"
"EMILIN1"	"EMILIN1"	-0.813307913196236	0.0806933101143355	0.489074102476045	-0.428958260856519	-0.66672486505433	0.0720176421792282	0.374860940217809	0.527101282600139	0.705530945396464	-0.727541868057552	-0.0861636911986035	0.417596023395123	-0.780722333025886	0.426439138147481	0.795185569279057	0.727697423629239	0.254532659488716	"S15"	0.795185569279057	"IS15"
"RDH10"	"RDH10"	0.0633010639625928	0.230192018762577	-0.239692173959175	-0.320388698592466	-0.295598294171301	-0.15180511893401	-0.332824629662453	0.166405497767523	-0.0455050397020224	-0.371629611677537	-0.218079660098984	0.107384921231358	0.159244352708344	-0.214933700724896	0.746887162503829	0.656638398678516	0.131522170349223	"S15"	0.746887162503829	"IS15"
"PLEKHH2"	"PLEKHH2"	-0.495718055962369	0.194382174133973	-0.3386089496001	0.084421143027127	-0.319062456255831	-0.340701231213664	-0.251937794580808	0.139267498930266	0.181371760726453	-0.249996963602354	-0.231228833888269	-0.250952644581712	0.113958944570196	0.139874635662723	0.661893610228055	0.538903058964496	-0.122549790631155	"S15"	0.661893610228055	"IS15"
"PCDH7"	"PCDH7"	-0.563455509539417	0.037565993369375	0.363899614109702	-0.589360495834564	-0.446922166898704	-0.317444262433451	-0.204851041399599	0.489730305499249	0.569337287458725	-0.572102853371204	0.604004423011189	0.332209588967885	0.646982017995216	0.520963299707522	0.653238489598716	-0.395065757471914	-0.0444270286036405	"S15"	0.653238489598716	"IS15"
"ADAMTSL3"	"ADAMTSL3"	-0.183730477304503	0.367329642513735	-0.262304216730902	-0.0950700762114128	-0.111148229993364	-0.309503750147469	-0.277162981024695	0.235153049247069	-0.101736768539079	-0.299375375502015	-0.00588957682471345	-0.30692040105279	0.280950155592007	-0.165597390689942	0.511897295535476	0.322450785855038	-0.2164324590208	"S15"	0.511897295535476	"IS15"
"COL15A1"	"COL15A1"	-0.175673068009468	-0.122603305709563	0.388738751973743	0.0414508829895891	-0.436675327721532	0.292679910989416	0.376674509247582	0.352400304387283	-0.0341829726264796	-0.375816167794928	-0.284149996372429	-0.347488850534449	0.321896160976417	0.220328600126698	0.489990139441117	-0.641483687187143	0.172781837674789	"S15"	0.489990139441117	"IS15"
"ERCC6L2"	"ERCC6L2"	-0.282885322198315	-0.123419560619037	-0.185546996317899	0.0710996287137801	-0.284299355389242	-0.19975378293656	-0.294766555685815	0.34943172582458	0.108686761481001	-0.0306733220089455	-0.0243644706238699	-0.229387063678839	0.179232439045602	0.0657237856658688	0.421432261663484	0.274448208839562	-0.226280943771135	"S15"	0.421432261663484	"IS15"
"PRTN3"	"PRTN3"	-0.0400944666255887	0.192396823473522	-0.0431207941675725	-0.0452946197213915	-0.0430831997524308	-0.0431773089698891	-0.0403399429518679	-0.0415089711180497	-0.0414567366745286	-0.0428962066979498	-0.0407390190569152	0.0734915585671147	-0.0436348168795039	-0.0401107387305504	0.255523124583075	-0.042747776916988	-0.0402413926026369	"S15"	0.255523124583075	"IS15"
"TUBD1"	"TUBD1"	0.093867300312273	0.212956288304909	-0.0504183470837366	0.0517866038193823	-0.105157059015986	-0.0749779737692238	-0.0482248285227047	0.0226586777460868	0.0274713702924553	-0.0801330039619173	0.207747897082698	-0.09407600661048	-0.137001428508243	-0.0971394592552493	0.238782617090262	-0.0249377437802264	-0.171390907846593	"S15"	0.238782617090262	"IS15"
"NSG1"	"NSG1"	-0.361681023986917	-0.37950716028084	-0.38215426687674	-0.408590157712076	-0.25015748606503	-0.308884875852323	-0.314177560386223	-0.306127832188281	-0.190644088727459	-0.372133324482371	-0.367495352072445	-0.319515912181711	0.536285772418901	-0.041877630447218	0.323155679872063	2.48520131413939	-0.218449176854379	"S16"	2.48520131413939	"IS16"
"HSD17B2"	"HSD17B2"	-0.301683147688541	-0.327166282029148	-0.324454170616166	-0.336205491096327	-0.164050485372287	-0.180123803247597	-0.279476965495541	-0.16550008942833	-0.224418114717512	-0.322764305144207	-0.290013790937512	-0.3093381693229	0.0951284387368155	-0.00190294289907061	0.196647423548532	2.47682412494408	-0.302788664109223	"S16"	2.47682412494408	"IS16"
"SOX6"	"SOX6"	0.557954049231953	-0.356352397068492	-0.303483617394861	-0.336025429179947	-0.191153357563377	-0.307047206524668	-0.340368391605162	-0.183549601855082	-0.245040071775949	-0.0580538687302503	-0.321102156009584	-0.174344995804245	0.336939129248609	-0.244994008336711	-0.0658419987234327	2.13538884019549	-0.241583315416961	"S16"	2.13538884019549	"IS16"
"ENHO"	"ENHO"	-0.190234451194421	-0.206303529341948	-0.186682966462097	-0.214907388723303	-0.0975755438300911	-0.204861477585954	-0.191399151916019	-0.196945788405816	-0.19669795394054	-0.20352774400792	-0.104029583645553	-0.195061531694779	-0.0576854261470679	-0.190311656734678	-0.126567279697597	2.08347707270489	-0.190931564411339	"S16"	2.08347707270489	"IS16"
"F3"	"F3"	-0.456854028181242	-0.191855924022354	-0.359240572522379	-0.378932710730786	-0.26995086106635	0.255759386876316	-0.203187720812234	-0.290662894855267	-0.114157591941977	-0.720614795962443	-0.502176014081044	-0.176080894943691	0.663833126024057	0.0309590103944	0.049832091873005	1.91858562666424	-0.323133826234703	"S16"	1.91858562666424	"IS16"
"BMP5"	"BMP5"	-0.318020887177356	-0.328237528950343	-0.335255912207704	-0.327204242891547	-0.103568745523069	-0.325522059167639	-0.319967953833544	-0.139190410321094	-0.180871156309426	-0.143981760428043	-0.251710195650349	-0.326090468757148	0.27965120977552	-0.206729409780073	0.52565928140064	1.88102690841028	-0.175923388920998	"S16"	1.88102690841028	"IS16"
"EMID1"	"EMID1"	-0.466877739699642	-0.390635049523299	-0.417851655718909	-0.278784987461453	-0.216280926883355	-0.17698582431913	-0.289367784651957	0.0859828892580365	0.131423687228979	-0.456053301374526	-0.315364317050016	-0.433561801326424	0.0766913394657271	0.222575292008055	0.946924323425848	1.83511127118812	-0.126213893383151	"S16"	1.83511127118812	"IS16"
"COL4A5"	"COL4A5"	-0.220926203641894	-0.284866665175478	-0.298456410280044	-0.306487131324363	-0.196903415016764	-0.3220208424128	-0.3311174869323	-0.286276512455907	-0.302955005170283	-0.163848656010604	-0.297954602377027	0.351664020508816	0.469677350225507	-0.249523177795107	0.118626204303423	1.77994396242673	-0.181695826732227	"S16"	1.77994396242673	"IS16"
"INSC"	"INSC"	0.461952433096296	-0.270329172971375	-0.268088224329815	-0.274873589941946	-0.0947001168136603	-0.0735935161086702	-0.195298250166657	-0.258067286923115	-0.185973804994653	-0.24838354132684	-0.23922074812204	-0.25559825713974	0.335743528150118	0.229872618502698	-0.205028010139454	1.74199092246418	-0.250186567656326	"S16"	1.74199092246418	"IS16"
"DDHD1"	"DDHD1"	-0.191581267208594	-0.184671156146585	-0.333126373937915	-0.111818538788225	-0.24440732015617	-0.215978906562584	-0.325443507585941	-0.0132056053450023	0.0941554106555735	-0.21808502773516	-0.110458353150585	-0.235063655227404	0.050438366435595	0.0922534616445622	0.0598888673332516	1.69899426074814	-0.326372016865477	"S16"	1.69899426074814	"IS16"
"COL4A6"	"COL4A6"	-0.2084711410922	-0.226080669948206	-0.22420652826888	-0.235509332168778	-0.224011056143101	-0.216031003187966	-0.209747495017254	-0.174415457401012	-0.215554262916222	-0.0955751051062164	-0.164156877223331	0.125551434897358	0.332470202327134	-0.208555747886474	-0.217838644676674	1.6797576690194	-0.209235082570144	"S16"	1.6797576690194	"IS16"
"WNT5B"	"WNT5B"	-0.0556297377318057	-0.214967114265192	-0.0823787332131786	-0.267818266951896	-0.198683340315765	-0.0889966576133474	-0.132526695514508	0.0876923480950868	0.0151957057550425	-0.290257765003814	-0.244551216021988	-0.20503980472675	0.0745694554841988	-0.153575921878502	-0.133773605964064	1.67533580931555	-0.209022245418394	"S16"	1.67533580931555	"IS16"
"BMP4"	"BMP4"	-0.545562269429194	-0.0974479598775668	-0.4261622082125	-0.555269524863907	-0.349404389304641	-0.533471558666573	-0.247242184722246	0.270732628124155	0.3442877364742	-0.520406741298968	-0.328404108770952	-0.498451997507034	0.721754117568683	0.129750186482785	0.771843325486138	1.66841836560393	-0.0153400382062797	"S16"	1.66841836560393	"IS16"
"TRPA1"	"TRPA1"	-0.371095526712966	-0.402441915243054	-0.390398062923166	-0.419225698142741	-0.289337593152562	0.13241097803156	-0.292509852107476	-0.188822852137606	-0.238014192047495	-0.397027115168169	-0.203838826163061	-0.380511844154518	0.727083429419696	-0.107346237578339	0.55003086075193	1.666541382868	-0.337785872124934	"S16"	1.666541382868	"IS16"
"TSPAN33"	"TSPAN33"	-0.21072162867848	-0.339044883852619	-0.353441659978634	-0.173167864826546	-0.193237351560454	-0.278251003376174	-0.275864554337693	-0.276346088387487	0.00494651705959405	-0.343710687878187	-0.144375088604358	-0.324249689920668	0.585623941798549	-0.00718282403337517	0.19118006618713	1.66207272283146	-0.212160631372527	"S16"	1.66207272283146	"IS16"
"CXCL14"	"CXCL14"	-0.718502667361202	-0.072968673876196	-0.396868998397539	-0.866868397967161	-0.175984962185041	-0.643903608547077	-0.393963281877544	0.117921544395539	0.952259616597336	-0.806795566263417	-0.195253977333076	-0.691204112540926	0.965256204982742	-0.0593493721969562	1.13302830338154	1.66114810123296	-0.115688655252047	"S16"	1.66114810123296	"IS16"
"PDGFD"	"PDGFD"	-0.409824366900855	0.102853402701594	-0.235255765876954	-0.452313927665754	-0.301727906902931	-0.373771558451613	-0.302718054715979	0.0334695363857117	-0.117499759409881	-0.438462267539326	-0.395729347783375	0.301170162350332	0.621884982069634	-0.116124353005484	-0.051356373790614	1.6262936218827	-0.180199303413115	"S16"	1.6262936218827	"IS16"
"VSTM2A"	"VSTM2A"	-0.139890043540234	-0.151706536439365	-0.150448934261203	-0.158033435988394	-0.0956424982228527	-0.150646115040051	-0.140746513194562	-0.144825265571893	-0.144643019012868	-0.149665346061926	-0.14213889419896	-0.143439666109266	-0.0500170122470151	-0.139946817096865	-0.0955397007262171	1.61081964269438	-0.140402669921285	"S16"	1.61081964269438	"IS16"
"AGT"	"AGT"	-0.495586209822647	-0.0994844732982824	-0.359636656326761	-0.366883073211754	-0.295490603188707	-0.255606917484795	0.0542705226412103	0.246500951899932	0.224434022763877	-0.412933857853059	-0.274939371002972	-0.456051164397723	0.59783753097283	0.326826138539311	-0.165428701460272	1.60652357874574	-0.0438512941562442	"S16"	1.60652357874574	"IS16"
"PLAT"	"PLAT"	0.218699388456639	-0.267323227505317	0.150357197876098	-0.252344948204159	-0.549403214311643	-0.111694813664984	-0.0446131608807366	0.340398399868059	0.491862734019088	-0.874458263231413	-0.545369022767305	-0.438585413569866	0.133568393767107	0.161976584026001	0.437692019896069	1.58654643260635	-0.162728952150949	"S16"	1.58654643260635	"IS16"
"PDGFRA"	"PDGFRA"	-0.829693872491375	0.497333256286371	-0.0465685403864391	-1.00976176000004	-0.631151250839947	0.193753161049392	-0.353513456517585	0.165739580453844	0.11763508158483	-0.940933322542794	-0.80276967139133	0.133949070356653	0.803541891057594	0.442380083328025	0.383554833728083	1.54616582650621	-0.204911245658995	"S16"	1.54616582650621	"IS16"
"PCSK6"	"PCSK6"	-0.236270585214044	-0.0816711826396863	-0.215589600199471	-0.266914295395334	-0.220245637092278	-0.233933170698211	-0.20186744770457	-0.225879420489807	-0.175598819937625	-0.252780812739852	-0.240068834522926	-0.224922220392699	0.616556978805381	-0.236366474250251	-0.112059664016158	1.54078199313977	-0.237136397619144	"S16"	1.54078199313977	"IS16"
"EDNRB"	"EDNRB"	-0.0699731097949859	-0.190040621048867	-0.597221234502453	-0.179998300163569	-0.348196606799787	-0.155554893865412	-0.349230628462358	-0.0605509552512882	-0.266477247609252	-0.210038906348142	-0.268365525095787	-0.608916467747931	0.518919963384241	-0.353475563190952	0.87913799858306	1.53682287379895	-0.321047881691776	"S16"	1.53682287379895	"IS16"
"TSLP"	"TSLP"	-0.246579850592407	-0.220181429253778	-0.235340553626655	-0.221751404431651	-0.0584608647199909	-0.136517340972679	-0.108018283225568	-0.0827909181676561	0.19602973875304	-0.0949585900011079	0.2515208099626	-0.15406282593448	-0.0802791847274456	-0.0845724252562161	-0.108385637440911	1.39614907580096	-0.0952485994135392	"S16"	1.39614907580096	"IS16"
"PITX1"	"PITX1"	-0.396556667779081	-0.261486298275964	-0.444767899200467	-0.383277971241697	-0.248616043840086	-0.214823314018436	-0.360696877744294	0.640233782914965	0.43289888510715	-0.423497576376908	0.0117204732895311	-0.446660580345831	-0.120819313262188	0.196942587709696	1.16356767365973	1.33676543463412	-0.162591995890274	"S16"	1.33676543463412	"IS16"
"DMKN"	"DMKN"	-0.335197659027612	-0.331654361113503	0.0972067304576787	-0.44111262593966	-0.156449948388945	-0.0301918053220089	0.167537355551009	0.0312904873290708	-0.0330052164423224	-0.411932155579593	-0.401565513528903	1.00345094274872	-0.34665908943017	0.253891214249549	0.538982153499544	1.28484024801103	-0.195982291157761	"S16"	1.28484024801103	"IS16"
"SCUBE1"	"SCUBE1"	-0.203320854224764	-0.220495339051493	-0.218667498108221	-0.229691065840533	-0.137055591477364	-0.18226073034501	-0.204565675781242	-0.139267276535895	-0.146200771925403	-0.217528604888907	-0.0169457672460437	-0.208479994036623	0.315245839244439	-0.203403370805212	0.359748770693714	1.27619727618926	-0.204065922501646	"S16"	1.27619727618926	"IS16"
